Sample	compound	formula	isotopeLabel	IonCount	sumIC	fraction.all	Animal	Tracer	Hours	Method	Tissue
exp027j2_free_M01_H	glutamate	C5H9NO4	C13-label-4	1858.5349551311288	107608991.72	1.7271186407610445e-5	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	glutamate	C5H9NO4	C13-label-5	188841.15152455913	107608991.72	0.0017548826404388796	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	glutamine	C5H10N2O3	C12 PARENT	81049849.70113903	85946137.04	0.9430307456799111	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	glutamine	C5H10N2O3	C13-label-1	2338705.9549435955	85946137.04	0.02721129809307361	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	glutamine	C5H10N2O3	C13-label-2	1393166.0986738724	85946137.04	0.01620975818873025	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	glutamine	C5H10N2O3	C13-label-3	543927.8237991766	85946137.04	0.00632870589106324	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	glutamine	C5H10N2O3	C13-label-4	66108.00554445061	85946137.04	7.691794863762571e-4	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	glutamine	C5H10N2O3	C13-label-5	554379.4558998783	85946137.04	0.006450312660845545	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	glycine	C2H5NO2	C12 PARENT	277879.9390979016	297786.15	0.9331526637417541	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	glycine	C2H5NO2	C13-label-1	521.0787874531195	297786.15	0.0017498422524120732	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	glycine	C2H5NO2	C13-label-2	19385.132114645337	297786.15	0.06509749400583384	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	isoleucine	C6H13NO2	C12 PARENT	4629498.588672971	5642954.340000002	0.820403340118639	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	isoleucine	C6H13NO2	C13-label-1	5395.048596569636	5642954.340000002	9.560680933260279e-4	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	isoleucine	C6H13NO2	C13-label-2	2045.0944653517772	5642954.340000002	3.6241556144715796e-4	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	isoleucine	C6H13NO2	C13-label-3	1771.13076893957	5642954.340000002	3.138658692282755e-4	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	isoleucine	C6H13NO2	C13-label-4	6093.293916208303	5642954.340000002	0.0010798056388682921	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	isoleucine	C6H13NO2	C13-label-5	54049.18146927369	5642954.340000002	0.00957817097440375	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	isoleucine	C6H13NO2	C13-label-6	944102.002110687	5642954.340000002	0.16730633374408743	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	lactate	C3H6O3	C12 PARENT	323112457.6511128	327802702.56000006	0.9856918662590075	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	lactate	C3H6O3	C13-label-1	2683933.8872571248	327802702.56000006	0.008187650273462481	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	lactate	C3H6O3	C13-label-2	998435.2829598907	327802702.56000006	0.0030458421335838133	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	lactate	C3H6O3	C13-label-3	1007875.7386702249	327802702.56000006	0.0030746413339461293	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	leucine	C6H13NO2	C12 PARENT	8271861.843936135	10168466.80776773	0.8134817175798055	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	leucine	C6H13NO2	C13-label-1	0	10168466.80776773	0	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	leucine	C6H13NO2	C13-label-2	0	10168466.80776773	0	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	leucine	C6H13NO2	C13-label-3	2933.0342973826873	10168466.80776773	2.884441039963007e-4	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	leucine	C6H13NO2	C13-label-4	16889.385108343104	10168466.80776773	0.0016609569001534467	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	leucine	C6H13NO2	C13-label-5	94262.24336996189	10168466.80776773	0.009270054684935846	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	leucine	C6H13NO2	C13-label-6	1782520.3010559075	10168466.80776773	0.17529882673110891	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	lysine	C6H14N2O2	C12 PARENT	820612.9436490482	858504.38342077	0.9558634288846135	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	lysine	C6H14N2O2	C13-label-1	2679.6262192127015	858504.38342077	0.003121272611952831	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	lysine	C6H14N2O2	C13-label-6	35211.813552509186	858504.38342077	0.0410152985034337	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	malate	C4H6O5	C12 PARENT	25143299.98507939	25798652.790000003	0.9745974020327666	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	malate	C4H6O5	C13-label-1	458442.9563171737	25798652.790000003	0.017770034739754862	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	malate	C4H6O5	C13-label-2	133957.4653176542	25798652.790000003	0.0051924209534529794	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	malate	C4H6O5	C13-label-3	18725.81860819911	25798652.790000003	7.258448245583412e-4	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	malate	C4H6O5	C13-label-4	44226.56467758779	25798652.790000003	0.0017142974494672358	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	methionine	C5H11NO2S	C12 PARENT	353337.0943746776	369474.51331555	0.9563233230999881	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	methionine	C5H11NO2S	C13-label-5	16137.418940872412	369474.51331555	0.043676676900011875	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	phenylalanine	C9H11NO2	C12 PARENT	4241501.731461236	4943984.365076532	0.8579116393293001	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	phenylalanine	C9H11NO2	C13-label-1	7442.9540777390175	4943984.365076532	0.0015054566374268464	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	phenylalanine	C9H11NO2	C13-label-2	0	4943984.365076532	0	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	phenylalanine	C9H11NO2	C13-label-7	0	4943984.365076532	0	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	phenylalanine	C9H11NO2	C13-label-8	0	4943984.365076532	0	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	phenylalanine	C9H11NO2	C13-label-9	695039.6795375567	4943984.365076532	0.14058290403327312	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	proline	C5H9NO2	C12 PARENT	2349803.9994763928	2557833.670000001	0.9186695863130115	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	proline	C5H9NO2	C13-label-1	3341.343816452465	2557833.670000001	0.0013063178640745877	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	proline	C5H9NO2	C13-label-2	4061.961122697657	2557833.670000001	0.001588047405247291	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	proline	C5H9NO2	C13-label-3	60870.76519824961	2557833.670000001	0.023797780876912762	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	proline	C5H9NO2	C13-label-4	4441.626730948095	2557833.670000001	0.0017364798904019798	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	proline	C5H9NO2	C13-label-5	135313.97365526017	2557833.670000001	0.05290178765035184	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	pyruvate	C3H4O3	C12 PARENT	1236603.6049389737	1247752.1300000001	0.9910651123785087	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	pyruvate	C3H4O3	C13-label-1	2987.6758173836106	1247752.1300000001	0.0023944465776096174	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	pyruvate	C3H4O3	C13-label-2	4836.327091578618	1247752.1300000001	0.0038760319259712405	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	pyruvate	C3H4O3	C13-label-3	3324.522152064223	1247752.1300000001	0.00266440911791048	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	succinate	C4H6O4	C12 PARENT	219295946.85424474	224392212	0.977288582788447	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	succinate	C4H6O4	C13-label-1	3953470.4428637843	224392212	0.017618572443431256	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	succinate	C4H6O4	C13-label-2	987196.3120619418	224392212	0.004399423238726047	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	succinate	C4H6O4	C13-label-3	83967.95113567766	224392212	3.7420171755193384e-4	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	succinate	C4H6O4	C13-label-4	71630.43969386253	224392212	3.1921981184383763e-4	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	tyrosine	C9H11NO3	C12 PARENT	59583.07780139549	70178.07206092644	0.8490269973456567	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	tyrosine	C9H11NO3	C13-label-1	0	70178.07206092644	0	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	tyrosine	C9H11NO3	C13-label-9	10594.994259530948	70178.07206092644	0.15097300265434338	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	urea	CH4N2O	C12 PARENT	21146763.83887776	21792931.25	0.9703496788151323	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	urea	CH4N2O	C13-label-1	646167.4111222402	21792931.25	0.029650321184867698	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	valine	C5H11NO2	C12 PARENT	5274062.876450163	6319329.814597318	0.8345921215043021	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	valine	C5H11NO2	C13-label-1	11956.921299535099	6319329.814597318	0.001892118571167981	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	valine	C5H11NO2	C13-label-2	0	6319329.814597318	0	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	valine	C5H11NO2	C13-label-3	4474.414109042239	6319329.814597318	7.08051999233618e-4	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	valine	C5H11NO2	C13-label-4	34187.8670924025	6319329.814597318	0.005410046333304258	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_H	valine	C5H11NO2	C13-label-5	994647.7356461749	6319329.814597318	0.15739766159199212	exp027j2_M01	U13C-AA	4	free	heart
exp027j2_free_M01_Jej	2-keto-isocaproate / 2-keto-methylvalerate	C6H10O3	C12 PARENT	2686783.638940244	2969818.3591709123	0.9046962857655431	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	2-keto-isocaproate / 2-keto-methylvalerate	C6H10O3	C13-label-1	27142.445362567483	2969818.3591709123	0.009139429446501526	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	2-keto-isocaproate / 2-keto-methylvalerate	C6H10O3	C13-label-4	1796.3484550110318	2969818.3591709123	6.048681224775378e-4	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	2-keto-isocaproate / 2-keto-methylvalerate	C6H10O3	C13-label-5	8053.313055267842	2969818.3591709123	0.002711719062008929	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	2-keto-isocaproate / 2-keto-methylvalerate	C6H10O3	C13-label-6	246042.61335782203	2969818.3591709123	0.08284769760346894	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	3-hydroxybutyrate	C4H8O3	C12 PARENT	650290.8453802968	739882.8100000002	0.8789106012346694	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	3-hydroxybutyrate	C4H8O3	C13-label-1	6429.270300568876	739882.8100000002	0.008689579232917811	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	3-hydroxybutyrate	C4H8O3	C13-label-2	3043.5820192314754	739882.8100000002	0.004113600124364931	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	3-hydroxybutyrate	C4H8O3	C13-label-3	3046.083350366706	739882.8100000002	0.004116980836960795	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	3-hydroxybutyrate	C4H8O3	C13-label-4	77073.02894953631	739882.8100000002	0.10416923857108708	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	Anserine	C10H16N4O3	C12 PARENT	253488.39636663423	254441.55170869565	0.9962539320497752	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	Anserine	C10H16N4O3	C13-label-1	0	254441.55170869565	0	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	Anserine	C10H16N4O3	C13-label-2	0	254441.55170869565	0	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	Anserine	C10H16N4O3	C13-label-3	953.1553420614214	254441.55170869565	0.0037460679502248407	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	alanine	C3H7NO2	C12 PARENT	19356418.033231907	19783782.360000003	0.9783982496879784	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	alanine	C3H7NO2	C13-label-1	179149.64963928226	19783782.360000003	0.009055379117063955	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	alanine	C3H7NO2	C13-label-2	99172.27619198216	19783782.360000003	0.00501280667100819	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	alanine	C3H7NO2	C13-label-3	149042.4009368315	19783782.360000003	0.0075335645239493765	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	arginine	C6H14N4O2	C12 PARENT	2299667.329027071	2356631.2000000007	0.9758282624057046	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	arginine	C6H14N4O2	C13-label-1	13910.379513154548	2356631.2000000007	0.005902654396307129	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	arginine	C6H14N4O2	C13-label-2	2279.2019775050358	2356631.2000000007	9.67144107022361e-4	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	arginine	C6H14N4O2	C13-label-3	948.1611572659781	2356631.2000000007	4.0233752199579545e-4	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	arginine	C6H14N4O2	C13-label-4	555.4887494242522	2356631.2000000007	2.3571305914317525e-4	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	arginine	C6H14N4O2	C13-label-5	6654.016074111446	2356631.2000000007	0.0028235288042148658	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	arginine	C6H14N4O2	C13-label-6	32616.623501468457	2356631.2000000007	0.013840359705612168	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	aspartate	C4H7NO4	C12 PARENT	7758662.809407456	8527366.82	0.9098544689329379	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	aspartate	C4H7NO4	C13-label-1	366239.47170536086	8527366.82	0.042948717867558654	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	aspartate	C4H7NO4	C13-label-2	140656.24696024804	8527366.82	0.016494687038718012	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	aspartate	C4H7NO4	C13-label-3	23409.596805887784	8527366.82	0.0027452315937650474	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	aspartate	C4H7NO4	C13-label-4	238398.6951210487	8527366.82	0.027956894567020475	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	beta-alanine	C3H7NO2	C12 PARENT	4154288.964156948	4195221.130000001	0.990243144622259	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	beta-alanine	C3H7NO2	C13-label-1	6961.25070723213	4195221.130000001	0.0016593286722009165	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	beta-alanine	C3H7NO2	C13-label-2	7745.81168574905	4195221.130000001	0.0018463416934947237	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	beta-alanine	C3H7NO2	C13-label-3	26225.103450071678	4195221.130000001	0.0062511850120452826	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	carnosine	C9H14N4O3	C12 PARENT	133455.499813214	133455.499813214	1	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	carnosine	C9H14N4O3	C13-label-1	0	133455.499813214	0	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	carnosine	C9H14N4O3	C13-label-2	0	133455.499813214	0	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	carnosine	C9H14N4O3	C13-label-3	0	133455.499813214	0	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	carnosine	C9H14N4O3	C13-label-5	0	133455.499813214	0	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	carnosine	C9H14N4O3	C13-label-6	0	133455.499813214	0	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	carnosine	C9H14N4O3	C13-label-7	0	133455.499813214	0	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	creatine	C4H9N3O2	C12 PARENT	1098008796.8451314	1106796368.3896756	0.9920603538324492	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	creatine	C4H9N3O2	C13-label-1	4782681.903368251	1106796368.3896756	0.0043211940696252695	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	creatine	C4H9N3O2	C13-label-2	3703967.9449552842	1106796368.3896756	0.003346566767601833	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	creatine	C4H9N3O2	C13-label-3	300921.696220751	1106796368.3896756	2.718853303237474e-4	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	glutamate	C5H9NO4	C12 PARENT	60572976.58264022	65923993.13000002	0.9188305153662679	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	glutamate	C5H9NO4	C13-label-1	3122217.525128619	65923993.13000002	0.047360867825037616	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	glutamate	C5H9NO4	C13-label-2	1415705.0889624793	65923993.13000002	0.021474807907505753	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	glutamate	C5H9NO4	C13-label-3	459459.83118699706	65923993.13000002	0.006969538848791469	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	glutamate	C5H9NO4	C13-label-4	24191.54647387468	65923993.13000002	3.669611824964808e-4	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	glutamate	C5H9NO4	C13-label-5	329442.5556078248	65923993.13000002	0.004997308869900744	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	glutamine	C5H10N2O3	C12 PARENT	11394657.588793641	12171090.360000001	0.9362068024933832	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	glutamine	C5H10N2O3	C13-label-1	402480.5142715737	12171090.360000001	0.033068566773139435	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	glutamine	C5H10N2O3	C13-label-2	238276.06898164778	12171090.360000001	0.01957721633262509	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	glutamine	C5H10N2O3	C13-label-3	80310.44787459109	12171090.360000001	0.006598459587361989	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	glutamine	C5H10N2O3	C13-label-4	3055.418755917937	12171090.360000001	2.510390331140337e-4	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	glutamine	C5H10N2O3	C13-label-5	52310.32132263003	12171090.360000001	0.004297915780376313	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	glycine	C2H5NO2	C12 PARENT	916871.6501168754	981191.0600000002	0.9344476193218426	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	glycine	C2H5NO2	C13-label-1	4948.309778062755	981191.0600000002	0.0050431663921425805	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	glycine	C2H5NO2	C13-label-2	59371.10010506198	981191.0600000002	0.060509214286014766	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	isoleucine	C6H13NO2	C12 PARENT	7223494.0840193555	8121678.250000003	0.8894090435088774	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	isoleucine	C6H13NO2	C13-label-1	12038.902546745396	8121678.250000003	0.001482317099516395	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	isoleucine	C6H13NO2	C13-label-2	1832.93829387517	8121678.250000003	2.2568467223817558e-4	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	isoleucine	C6H13NO2	C13-label-3	456.14314062588176	8121678.250000003	5.6163655661424606e-5	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	isoleucine	C6H13NO2	C13-label-4	7711.970713564962	8121678.250000003	9.495538331089341e-4	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	isoleucine	C6H13NO2	C13-label-5	44506.23416227771	8121678.250000003	0.005479930722726882	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	isoleucine	C6H13NO2	C13-label-6	831637.977123558	8121678.250000003	0.10239730650787081	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	lactate	C3H6O3	C12 PARENT	211903143.9000027	218500217.12000003	0.9698074752192386	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	lactate	C3H6O3	C13-label-1	3493522.526708748	218500217.12000003	0.01598864556180331	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	lactate	C3H6O3	C13-label-2	1538463.0377905997	218500217.12000003	0.0070410137713761535	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	lactate	C3H6O3	C13-label-3	1565087.655498007	218500217.12000003	0.0071628654475819715	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	leucine	C6H13NO2	C12 PARENT	12929173.387658456	14519853.739579063	0.8904479080540159	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	leucine	C6H13NO2	C13-label-1	0	14519853.739579063	0	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	leucine	C6H13NO2	C13-label-2	3067.9750351801263	14519853.739579063	2.1129517488301285e-4	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	leucine	C6H13NO2	C13-label-3	2655.791308842323	14519853.739579063	1.8290757995743527e-4	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	leucine	C6H13NO2	C13-label-4	13440.984220868397	14519853.739579063	9.256969430918012e-4	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	leucine	C6H13NO2	C13-label-5	69965.5415250198	14519853.739579063	0.004818612003942137	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	leucine	C6H13NO2	C13-label-6	1501550.0598306959	14519853.739579063	0.10341358024410971	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	lysine	C6H14N2O2	C12 PARENT	179194.4000409208	185853.26585589917	0.9641713812005794	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	lysine	C6H14N2O2	C13-label-1	934.0850750557374	185853.26585589917	0.005025927689535344	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	lysine	C6H14N2O2	C13-label-6	5724.780739922626	185853.26585589917	0.030802691109885146	exp027j2_M01	U13C-AA	4	free	jejunum
exp027j2_free_M01_Jej	malate	C4H6O5	C12 PARENT	28081936.33960626	30351076.990000006	0.9252368984750895	exp027j2_M01	U13C-AA	4	free	jejunum
